,ad_id,adspot_id,real_ctr,is_clicked
1561,1,1,0.2009786706587787,0
1562,7,5,0.18113979131352392,0
1563,6,5,0.19083096764281232,1
1564,9,9,0.19934856764174044,0
1565,1,8,0.27023529439497307,1
1566,8,10,0.21699401397860715,1
1567,6,8,0.22157942465219355,0
1568,10,8,0.18095979663274453,0
1569,4,10,0.25827079668892405,0
1570,7,1,0.1392500382330786,0
1571,2,7,0.24946781830723275,0
1572,9,10,0.20858998490886316,0
1573,3,4,0.21106563968507686,0
1574,1,1,0.2001188620841719,1
1575,3,4,0.21014447196976435,0
1576,8,4,0.1610502559936125,0
1577,7,9,0.2183844663580726,0
1578,10,5,0.15029977504826406,0
1579,2,9,0.2720798369866959,1
1580,2,6,0.23943119645989872,0
1581,5,6,0.20969561193411232,0
1582,5,1,0.16023409067352448,0
1583,8,4,0.15791496715916264,1
1584,2,7,0.2506181230656095,0
1585,5,2,0.16950213847770806,0
1586,6,3,0.1703988590644085,0
1587,9,10,0.2118865423808671,1
1588,3,4,0.21136487835764192,0
1589,4,7,0.22942240835825714,1
1590,9,8,0.1922954422394559,1
1591,10,7,0.17063732902987921,1
1592,2,4,0.21806833764710942,0
1593,9,10,0.20952258236684412,0
1594,3,4,0.21041694493695004,0
1595,3,4,0.2079272735539642,0
1596,8,10,0.2211571707514355,0
1597,6,10,0.23991276783426602,0
1598,10,5,0.14891900362761526,0
1599,5,1,0.1600340764001371,1
1600,7,6,0.1901116847518877,0
1601,7,2,0.1505214703193424,0
1602,6,3,0.17073772838998708,0
1603,7,10,0.23038499859414777,0
1604,4,2,0.17873883840636917,0
1605,5,8,0.22981800872609084,0
1606,3,9,0.2606709334590628,1
1607,9,9,0.1988880475877576,0
1608,7,6,0.18938598099450937,0
1609,6,8,0.21938871829006362,1
1610,10,2,0.11996825095979058,0
1611,4,4,0.19986681263374786,0
1612,4,6,0.21985071935613773,0
1613,2,8,0.2601300693714136,0
1614,10,9,0.1900006497926813,1
1615,5,1,0.15947744160868574,0
1616,3,4,0.20916300856472086,1
1617,10,1,0.1103589163799796,0
1618,9,9,0.1992174755005143,1
1619,4,9,0.24964776738902228,0
1620,5,8,0.23065372277777965,0
1621,5,7,0.2180405361965396,1
1622,1,10,0.28800105559711936,0
1623,6,4,0.17958128274947951,1
1624,7,3,0.1600756699506238,0
1625,10,1,0.10986614331867003,0
1626,8,9,0.21039721328370783,1
1627,9,5,0.1590754558895933,0
1628,10,7,0.16912017449682457,0
1629,10,7,0.16930328207940598,0
1630,7,4,0.16887522467103835,0
1631,3,2,0.1905992610375356,0
1632,2,5,0.23088809535276544,0
1633,3,7,0.23865909470425478,0
1634,1,4,0.2288528885246811,0
1635,2,8,0.2603155711296162,1
1636,4,5,0.2100272436744491,1
1637,10,8,0.1809720375178827,0
1638,1,9,0.2793340388747061,0
1639,4,9,0.24919593785639138,0
1640,4,3,0.19186322217714438,0
1641,3,6,0.23070311282437617,0
1642,7,8,0.20993800671685534,0
1643,4,4,0.1996518030509629,0
1644,1,4,0.2306675132667766,0
1645,2,4,0.2209030722930616,0
1646,10,8,0.17984405304147769,0
1647,5,3,0.1805469148424812,0
1648,9,7,0.18151184924907332,0
1649,3,6,0.23020792539465695,1
1650,6,7,0.21056270109751998,0
1651,7,4,0.1695865074529099,1
1652,8,4,0.16254573705595363,0
1653,1,8,0.27075815686073557,1
1654,2,10,0.2797440726716633,0
1655,5,10,0.2487737501959925,0
1656,3,8,0.24975559007694983,1
1657,1,9,0.27978450992147463,1
1658,9,3,0.14131433603111934,0
1659,1,2,0.20908006181349748,0
1660,8,3,0.15061626375720083,0
1661,4,5,0.2102736179414623,0
1662,10,10,0.199062435519252,0
1663,5,4,0.19067270352523896,0
1664,10,8,0.18016595315374917,1
1665,10,5,0.1490992221973303,0
1666,9,1,0.12019278259185766,0
1667,5,4,0.19083183178288596,1
1668,7,10,0.22947679286275238,0
1669,3,2,0.1884515702491077,1
1670,7,5,0.17977852135283082,0
1671,10,3,0.1295576119065996,0
1672,10,10,0.20114331944915856,0
1673,4,1,0.17051135663038464,0
1674,8,9,0.21130391049734237,0
1675,4,2,0.1800202355363661,0
1676,7,2,0.15019707166019716,0
1677,9,10,0.20934455518670816,0
1678,9,6,0.16934624646517069,0
1679,6,3,0.17001580446055325,0
1680,6,2,0.15955533959693163,0
1681,6,5,0.18996226373318845,0
1682,6,6,0.19815838768042407,0
1683,4,9,0.24955950730419038,1
1684,1,6,0.25129094618277276,0
1685,10,9,0.18792192092183138,0
1686,5,8,0.2304793220028665,0
1687,9,9,0.20011393342042208,0
1688,10,9,0.1901344184369379,0
1689,5,3,0.1797230050570747,0
1690,7,1,0.14014589289811413,0
1691,7,3,0.15941984276131763,0
1692,2,8,0.2598622696469071,0
1693,8,2,0.1397494294930529,0
1694,8,3,0.14971134367863576,0
1695,1,3,0.2216419909174365,0
1696,4,6,0.2193188762945959,0
1697,7,8,0.20934754909464354,0
1698,9,6,0.16918649666502938,0
1699,2,3,0.20997481982123653,0
1700,7,7,0.19953706933899634,0
1701,3,8,0.2504726277278657,0
1702,6,4,0.18046387515726534,0
1703,10,10,0.20171559310611697,0
1704,2,5,0.22970460671846182,0
1705,3,2,0.1889443147382204,1
1706,10,3,0.12893349446341282,0
1707,2,2,0.20046520787001257,0
1708,3,2,0.18918437513381575,0
1709,10,5,0.15139491662961663,0
1710,10,9,0.19057042605291738,0
1711,5,10,0.249317089423547,0
1712,1,1,0.20110147575248175,1
1713,7,1,0.13969776915882645,0
1714,5,10,0.24885910565244443,0
1715,8,1,0.12890738589791434,0
1716,2,10,0.279369234377819,0
1717,5,4,0.19118950921593364,1
1718,4,8,0.23957155633266466,0
1719,9,9,0.2022987077448391,1
1720,3,5,0.21932790564796303,1
1721,6,7,0.21052157964901355,0
1722,2,3,0.20988128957261917,1
1723,9,1,0.11987355763621386,0
1724,1,1,0.20073419085981897,0
1725,3,6,0.2302638781307703,0
1726,5,8,0.2296871124236188,1
1727,6,3,0.16994644664727973,0
1728,9,2,0.13072444307522163,0
1729,4,8,0.2403394873699831,0
1730,9,6,0.16864737865409246,0
1731,4,4,0.2003817290678884,0
1732,10,4,0.1382140245134792,0
1733,10,7,0.17128725563989988,1
1734,4,2,0.18047117149300484,0
1735,2,5,0.23058688671005612,0
1736,2,7,0.25193929001763765,0
1737,7,4,0.17025122575861926,0
1738,6,3,0.1700493978719402,0
1739,2,7,0.2490581466549871,1
1740,4,2,0.18041924284361557,0
1741,9,9,0.2012565223027207,0
1742,3,6,0.229435500997976,1
1743,7,8,0.21103521427911512,0
1744,5,10,0.2501868194540015,0
1745,10,3,0.13044903406378008,0
1746,6,9,0.23046465017858125,1
1747,4,6,0.21839392507730512,0
1748,9,7,0.17899200528158118,0
1749,10,8,0.1797973668485068,0
1750,10,5,0.1508964739256296,1
1751,1,8,0.26940446699505266,0
1752,5,4,0.1883186656195378,0
1753,1,1,0.1998723517898993,0
1754,9,2,0.12818960709567767,0
1755,9,3,0.13968506772182718,0
1756,7,8,0.208542163253154,0
1757,3,2,0.1897520035540067,1
1758,9,3,0.1408944121769632,1
1759,4,9,0.24997526505115628,0
1760,6,8,0.22124120787558968,0
1761,9,3,0.13961459644229418,0
1762,4,5,0.20920672131790136,0
1763,9,9,0.20122855584850474,0
1764,8,6,0.1794071043964727,0
1765,2,8,0.26101677277566565,0
1766,8,7,0.1891803172757452,0
1767,3,8,0.25271851990718475,0
1768,6,3,0.17035896948286236,0
1769,7,8,0.2096568681225196,0
1770,9,8,0.18964567768911605,0
1771,8,3,0.14959591953829618,0
1772,1,1,0.2015146860819318,0
1773,3,9,0.25836784166509413,1
1774,7,6,0.1891317287026558,0
1775,1,4,0.228762828647681,0
1776,5,7,0.22054923057147785,0
1777,8,4,0.16078798296926713,0
1778,6,3,0.16914573868208121,0
1779,4,9,0.24988064540660604,0
1780,8,1,0.12880718483504186,0
1781,6,7,0.21077131228396434,1
1782,5,2,0.17127843979945684,1
1783,2,3,0.20919406137704494,0
1784,4,1,0.17120037568358026,1
1785,5,5,0.19794601009034304,0
1786,3,9,0.2603678546693989,1
1787,4,1,0.16951231462353894,0
1788,10,5,0.1492607748178138,1
1789,9,4,0.14817033179566902,1
1790,3,10,0.2704109401292589,0
1791,8,1,0.13031752814012854,1
1792,9,8,0.19008903380158712,0
1793,7,4,0.1687397603472538,0
1794,8,6,0.18158296176042854,0
1795,2,8,0.2605322902484764,0
1796,5,8,0.2314209197692285,0
1797,2,6,0.23944584871744912,0
1798,9,5,0.16144221645365953,0
1799,5,3,0.17865107230929098,0
1800,8,1,0.1294848717164889,1
1801,1,6,0.24828810786505523,1
1802,7,1,0.1408639087693428,1
1803,10,10,0.20019142633965134,1
1804,7,4,0.16893362884221,0
1805,8,9,0.208630703082292,0
1806,5,9,0.2403771382047762,0
1807,3,6,0.22928290465317694,0
1808,5,5,0.1992525601256963,0
1809,6,4,0.1809462510035709,0
1810,7,6,0.1913761738279102,0
1811,2,8,0.2599703717310633,1
1812,8,9,0.21020910542856247,0
1813,8,7,0.18956573849635294,0
1814,3,5,0.22176951080474958,0
1815,4,5,0.21143970375106397,0
1816,4,3,0.19020801002608834,1
1817,8,5,0.1686037020512463,1
1818,6,10,0.2407760178157322,0
1819,7,7,0.20080994394693125,1
1820,8,7,0.18940845970472,0
1821,6,10,0.2413698991438694,0
1822,2,5,0.22909376955273905,0
1823,5,6,0.2104876750290385,0
1824,10,3,0.1307320494353759,1
1825,4,1,0.17096918920127285,0
1826,4,3,0.19070375642922144,0
1827,7,7,0.19747046248855396,0
1828,5,2,0.1708023054595312,0
1829,3,1,0.18067521229300487,1
1830,8,3,0.1489823074398278,0
1831,3,3,0.20111591810191987,0
1832,7,9,0.21969117406189487,0
1833,8,9,0.2091428745639191,0
1834,9,5,0.15975210907182263,0
1835,8,10,0.21903440190279647,0
1836,3,8,0.249100771385838,0
1837,3,6,0.23040472023336375,0
1838,4,3,0.19107822720464546,0
1839,10,9,0.1897700966037914,0
1840,10,1,0.10949855073649306,0
1841,7,3,0.1596273904058331,0
1842,4,10,0.2604700251772851,0
1843,6,5,0.19153236698228485,0
1844,5,6,0.2108406339519573,0
1845,8,5,0.17150693985824716,0
1846,6,8,0.22052101091923934,0
1847,2,3,0.21060892357231384,0
1848,1,7,0.2569778418928584,0
1849,2,4,0.21998482774415243,1
1850,7,10,0.23088870637075076,0
1851,3,1,0.17950356674486923,0
1852,8,10,0.22045433563245817,0
1853,3,6,0.2294933348253935,0
1854,4,4,0.20073529954205546,0
1855,3,2,0.18970075683766183,0
1856,4,8,0.23958098472444903,0
1857,7,3,0.1596954568609044,0
1858,8,3,0.15081118173453098,0
1859,5,5,0.19911808580978824,1
1860,4,1,0.17080583017039103,0
1861,7,9,0.21966425192058292,0
1862,7,7,0.19929867996830683,0
1863,3,7,0.23915603154232473,0
1864,3,10,0.26907055883911607,0
1865,6,10,0.24126084807660733,0
1866,5,4,0.1913086223390592,0
1867,8,2,0.1404765950091754,0
1868,4,6,0.21913696464778692,0
1869,5,3,0.18120835939067606,0
1870,10,8,0.1795493364558127,0
1871,2,3,0.21093184578217697,0
1872,7,5,0.1801534221778151,0
1873,10,2,0.11755923926856095,0
1874,3,2,0.18818457807285768,0
1875,8,7,0.19163860676479452,0
1876,3,5,0.21958884181649965,0
1877,5,6,0.21160169293778158,0
1878,9,2,0.13074636662871086,0
1879,7,2,0.152142335023628,0
1880,7,4,0.17009976185363257,0
1881,5,10,0.24884817554518568,1
1882,3,1,0.1813939436495551,0
1883,10,3,0.12932515877612782,0
1884,1,1,0.198921815923042,0
1885,7,1,0.14100884811218528,0
1886,10,1,0.10883672756734739,0
1887,3,10,0.2703102449941494,0
1888,10,10,0.1995524924088975,0
1889,5,2,0.1686177578391793,1
1890,1,5,0.24173537448103297,1
1891,1,7,0.25971238683763037,0
1892,8,5,0.17005530055337403,0
1893,3,8,0.25076464248111385,0
1894,7,7,0.20069719173927217,0
1895,6,2,0.15988486813381803,0
1896,2,2,0.19994735399153793,0
1897,5,7,0.22058456147078861,0
1898,7,5,0.17892559507813674,0
1899,7,2,0.1504994493703338,0
1900,3,10,0.2702352797283063,0
1901,9,3,0.140567832947709,0
1902,3,4,0.20882833656109903,1
1903,6,10,0.23889539057724984,0
1904,9,10,0.20958700331692307,0
1905,8,8,0.20016769996431363,0
1906,8,9,0.2092779233947813,0
1907,7,10,0.23010361994868303,1
1908,6,8,0.2196717966302174,0
1909,2,4,0.22096324931920197,1
1910,5,8,0.22926745186334718,0
1911,7,8,0.20793537024519768,0
1912,6,3,0.169536483468764,0
1913,4,5,0.21046112486218613,0
1914,5,3,0.17938073029460447,0
1915,4,10,0.26162262732627034,0
1916,7,8,0.2073059002008856,0
1917,6,4,0.1797207921044223,0
1918,6,8,0.21918299667178998,0
1919,9,1,0.11833592171159044,0
1920,5,3,0.17990169752001234,0
1921,1,3,0.2182630203664534,0
1922,6,9,0.23118521137842013,0
1923,1,5,0.24047343242778327,0
1924,8,3,0.14878736389173783,0
1925,3,1,0.17952662508063477,1
1926,9,6,0.17009608941744528,0
1927,5,7,0.21956976741530382,0
1928,7,10,0.22976635993551248,0
1929,7,9,0.22052454519252,0
1930,4,6,0.220647124680663,1
1931,2,3,0.20984873573145094,0
1932,3,6,0.23084127777708235,1
1933,5,6,0.20918704473326258,0
1934,4,1,0.16970123422383723,0
1935,2,1,0.18992662836633517,1
1936,10,9,0.18962947976885314,0
1937,4,6,0.22089840720238096,0
1938,1,3,0.21892564880831242,0
1939,2,6,0.24024250394979896,0
1940,10,4,0.14042414145437696,0
1941,5,9,0.2376041014613198,0
1942,7,1,0.14224354376609377,1
1943,4,4,0.20056720748325163,0
1944,1,8,0.2702545105023234,0
1945,1,3,0.2214116493562034,0
1946,4,4,0.19939833904201046,0
1947,6,9,0.2302133994563193,0
1948,1,10,0.2887961291274102,1
1949,8,8,0.20072266070369804,0
1950,4,2,0.18003696965853302,0
1951,4,8,0.23945492678318814,1
1952,5,7,0.22061223835996102,0
1953,9,2,0.12946316537745825,0
1954,3,3,0.20147701257815098,0
1955,9,2,0.13067648336104146,0
1956,10,9,0.19103624605882133,0
1957,7,4,0.17008997858381775,0
1958,6,9,0.23141421154049385,0
1959,7,3,0.15863264323421142,0
1960,5,8,0.23252003607799546,0
1961,4,8,0.23809254725994786,1
1962,10,7,0.16946775502334963,0
1963,7,7,0.1997229315671537,0
1964,7,9,0.22184134710244727,0
1965,7,2,0.1513925478965041,0
1966,1,2,0.20980407163989495,0
1967,5,5,0.201532355531628,0
1968,5,5,0.19993821632896885,0
1969,10,2,0.11911789507982941,0
1970,1,1,0.19952227500880051,0
1971,4,4,0.20142290053932635,1
1972,4,5,0.20968309918440245,0
1973,10,8,0.1800697679904376,1
1974,2,7,0.24973744203220322,0
1975,3,1,0.18068851687600412,0
1976,6,2,0.16035678880846094,0
1977,4,2,0.178667629201683,0
1978,9,3,0.14136450847681611,0
1979,9,7,0.1786621820355469,0
1980,10,8,0.17932446100375596,0
1981,4,7,0.23010030838706025,0
1982,2,2,0.2002086206988348,0
1983,3,9,0.25992295122585013,0
1984,7,8,0.2087074385864002,0
1985,7,5,0.1787316901567188,0
1986,8,10,0.21990168535308913,1
1987,2,1,0.19061698405622723,0
1988,4,5,0.21024660146985732,0
1989,7,7,0.20039174901941675,0
1990,2,8,0.25855736428590104,0
1991,5,9,0.23921791615095744,0
1992,4,3,0.188867601023067,0
1993,3,7,0.23899922410566976,1
1994,1,6,0.2502418256357559,0
1995,8,5,0.1696661020131532,0
1996,3,8,0.25026942319318146,1
1997,5,10,0.25048635055916113,1
1998,3,3,0.20080564681090537,0
1999,8,7,0.1910134066969511,0
2000,8,8,0.19947150565258528,1
2001,1,8,0.2698850448951004,1
2002,5,3,0.18165884574776428,0
2003,10,6,0.15946998361084885,0
2004,9,3,0.14048808116650968,1
2005,8,2,0.13967621273320097,1
2006,8,8,0.19990547445109452,1
2007,9,6,0.168923336134283,0
2008,5,2,0.1696028446365662,0
2009,8,8,0.19995345638193815,0
2010,10,9,0.18937290886110875,0
2011,4,7,0.23038803912920058,0
2012,4,8,0.23991938565453594,0
2013,9,1,0.12040066350490317,1
2014,7,9,0.22066269621055648,0
2015,10,8,0.179185176802878,0
2016,5,2,0.1701343935929308,1
2017,6,1,0.14971365567733633,0
2018,10,5,0.15024319565713876,1
2019,10,1,0.10996582219037777,0
2020,1,6,0.25041784973953546,0
2021,9,8,0.18983133766887025,1
2022,10,3,0.1297188162877199,0
2023,1,9,0.27863480858841677,0
2024,10,7,0.1706198292511969,0
2025,9,10,0.21009197759406376,0
2026,8,8,0.2017406782677836,0
2027,6,9,0.22884806229857516,0
2028,9,8,0.18980420566329098,0
2029,9,8,0.19031951436968333,0
2030,5,8,0.2294106288714067,0
2031,10,5,0.15109279236245166,0
2032,6,5,0.19207944709802033,0
2033,6,6,0.20039846003885325,0
2034,3,4,0.20891856697082448,0
2035,1,5,0.23919909906203118,0
2036,7,2,0.14925950121810436,0
2037,1,1,0.20022938883829608,0
2038,1,10,0.29126440452737984,0
2039,4,7,0.23060494450724464,1
2040,7,6,0.1898350928632433,0
2041,2,7,0.24993448710189284,0
2042,9,4,0.1484148339930742,0
2043,7,6,0.19083305464238784,0
2044,9,10,0.20947054473047985,0
2045,7,9,0.21917257659072978,0
2046,2,3,0.2106395779745796,0
2047,7,10,0.22987828375992858,0
2048,1,8,0.27028102781645286,0
2049,8,3,0.14906688321390163,0
2050,3,3,0.1995482141459394,0
2051,9,7,0.18085940001487003,0
2052,4,3,0.18915032623102296,0
2053,5,4,0.18918220542135383,1
2054,8,10,0.21980633114766,1
2055,3,8,0.2510105229953835,0
2056,1,5,0.2424099404885731,0
2057,8,4,0.15970284928800535,0
2058,6,7,0.21015211891579227,0
2059,6,7,0.21172293833476624,0
2060,10,1,0.10979806570444194,0
2061,4,2,0.18033171297766246,0
2062,8,2,0.13875237326763512,0
2063,7,3,0.15853874619684039,1
2064,7,9,0.22063397750546923,1
2065,8,4,0.16053622603236975,0
2066,10,3,0.1302841173003978,0
2067,8,4,0.16187287038847473,0
2068,1,2,0.2076379286788535,0
2069,5,2,0.16863260822737672,0
2070,2,5,0.22790668850826828,1
2071,8,3,0.1499318027490658,0
2072,1,10,0.28966195661616345,0
2073,8,3,0.14808384667780275,1
2074,7,2,0.150544199296823,1
2075,4,2,0.17904139282014456,0
2076,3,2,0.19046185890048495,0
2077,2,6,0.23929632328950826,0
2078,1,6,0.25005530932927744,0
2079,1,2,0.20888796557517356,0
2080,5,7,0.22158093738016876,1
2081,8,9,0.20878983254014238,1
2082,9,8,0.18954244656124078,0
2083,3,9,0.2591579381708502,1
2084,5,7,0.21993534764715905,0
2085,7,5,0.1809336118766948,0
2086,2,2,0.20125216841231003,0
2087,5,6,0.2095007042648238,0
2088,8,5,0.1686721971264285,0
2089,7,9,0.2206663486020853,0
2090,5,9,0.23975661852311522,1
2091,4,2,0.18067183698492587,1
2092,7,10,0.23146849738236774,1
2093,3,4,0.21089266292007836,0
2094,10,9,0.19008296729257754,0
2095,7,2,0.14969200789803624,0
2096,7,2,0.14912138651226298,0
2097,10,2,0.1204802171367475,0
2098,6,5,0.19072272175904784,0
2099,10,9,0.18920072900332668,0
2100,10,9,0.18842280707292688,0
2101,1,8,0.2698228386599588,0
2102,1,1,0.1992846205545883,1
2103,10,6,0.16028484267711096,0
2104,7,6,0.19019537384540386,1
2105,10,6,0.15852458854025273,1
2106,4,2,0.18126503448911546,1
2107,5,3,0.17902937768860558,0
2108,1,10,0.2904656925032291,0
2109,9,10,0.20989247311068557,0
2110,8,4,0.15909555043328277,0
2111,7,1,0.13915144982666824,0
2112,2,4,0.22111044263679297,0
2113,4,8,0.23875039277077395,0
2114,5,1,0.16142338175769624,0
2115,8,4,0.15829312546477922,0
2116,7,4,0.17115126194349464,0
2117,6,8,0.2197624029272108,0
2118,10,10,0.19811563732289555,0
2119,3,8,0.25064518007665854,0
2120,8,3,0.14961521507417155,0
2121,1,5,0.23905835622558153,1
2122,2,8,0.2591726185565143,1
2123,4,2,0.1788881430716805,0
2124,10,1,0.11115577751884434,0
2125,3,3,0.20015000776028677,1
2126,4,10,0.25968160279367236,0
2127,6,9,0.23124229451876613,0
2128,5,7,0.21884956241861384,0
2129,5,7,0.22075863146393013,0
2130,8,10,0.21961823283948656,0
2131,8,9,0.21194700049366874,0
2132,2,1,0.1906167237272291,0
2133,4,6,0.21978479168849507,1
2134,2,8,0.26028357827726484,0
2135,3,10,0.26972293434505257,0
2136,7,9,0.22060970809033945,0
2137,5,4,0.1896960344634566,1
2138,6,7,0.2088559699471497,0
2139,1,2,0.21237321647118176,0
2140,6,10,0.24153781869849467,0
2141,5,10,0.24746928132982274,0
2142,4,5,0.20916616233912672,0
2143,9,3,0.14188414217661194,0
2144,10,10,0.20016296767057712,0
2145,4,5,0.21028769404029068,0
2146,1,1,0.201137270535982,0
2147,9,10,0.20945478481543994,0
2148,3,9,0.2621109709614144,0
2149,1,9,0.2807437793461509,0
2150,2,9,0.2715985614447358,0
2151,9,6,0.16989450294892033,0
2152,10,3,0.12880410594414796,0
2153,1,2,0.20969376826610153,0
2154,5,4,0.19085677012100785,0
2155,2,3,0.21032861924246504,0
2156,7,1,0.13967204536120964,0
2157,9,2,0.1312781471691283,0
2158,6,6,0.19853475666883838,0
2159,3,6,0.22867042639769344,0
2160,6,7,0.2094334917816944,1
2161,3,4,0.2105668437373276,0
2162,6,7,0.20814717870643146,0
2163,3,9,0.26039657122396787,1
2164,7,6,0.1917358641783456,0
2165,9,6,0.16998226080371598,0
2166,7,2,0.15030300033649352,0
2167,4,7,0.2293532073867082,0
2168,9,10,0.20967087617231003,1
2169,2,9,0.26973510324186095,0
2170,9,3,0.1392459398591571,0
2171,5,7,0.22003669775283477,0
2172,6,7,0.2105483677857786,0
2173,6,3,0.16968096504523014,0
2174,6,10,0.23840279154230584,1
2175,5,5,0.2001409967945315,0
2176,4,1,0.1695215192857405,0
2177,3,5,0.2206746620404974,0
2178,9,10,0.2125026728141151,0
2179,9,2,0.1305139202878003,0
2180,10,2,0.12079846991993921,0
2181,10,1,0.11072427266410934,0
2182,6,9,0.22985064068563577,1
2183,8,9,0.2092499033103624,0
2184,8,4,0.15958653597857214,0
2185,2,8,0.2590795218434519,1
2186,2,3,0.21002927118413903,0
2187,2,7,0.24977685756850548,0
2188,4,1,0.17057802209285136,1
2189,8,4,0.16021136983105563,0
2190,8,4,0.15988934889648532,0
2191,10,9,0.19024612520722006,1
2192,8,3,0.14901540526396503,0
2193,2,4,0.22005489476487664,1
2194,2,8,0.26030618340641554,0
2195,8,5,0.17040950037913383,0
2196,7,1,0.14092229972139095,0
2197,8,3,0.14880587847840068,0
2198,5,6,0.21059583596778522,0
2199,3,5,0.21941118968178716,1
2200,10,2,0.12064619461054506,0
2201,4,3,0.18964762378083078,1
2202,9,4,0.1487664171881596,0
2203,7,5,0.1785531442759714,0
2204,2,10,0.2786790970483278,1
2205,3,9,0.2597588431079523,1
2206,3,5,0.21891044575006519,0
2207,8,6,0.18127135537586503,1
2208,10,3,0.1297412532121213,0
2209,2,10,0.2796533679973492,0
2210,3,10,0.270990129161019,0
2211,7,10,0.22842058041408497,1
2212,10,1,0.10934767004259358,0
2213,10,10,0.20052215135918425,1
2214,10,7,0.16969999468854682,0
2215,5,7,0.2202048580385516,0
2216,5,8,0.2294764355442627,0
2217,10,4,0.1406789240143825,1
2218,9,5,0.15947524884567688,1
2219,2,2,0.20049921517172173,0
2220,1,10,0.2903932738629373,1
2221,6,6,0.20055341327761658,0
2222,10,1,0.11054522146801009,0
2223,4,10,0.2584973932190329,0
2224,10,7,0.16977498975098138,1
2225,9,4,0.15143374276108823,1
2226,2,8,0.2611661369141142,0
2227,2,6,0.23941745851275759,0
2228,4,6,0.2201350928429629,0
2229,5,3,0.18021127482534652,1
2230,10,8,0.18063604557764204,0
2231,9,1,0.11965381786313349,1
2232,7,4,0.16900234293216918,0
2233,6,10,0.24093224508140998,1
2234,8,3,0.1501504055175712,0
2235,4,5,0.2104742486998307,0
2236,8,6,0.17907980512862082,0
2237,2,9,0.27007040609685323,0
2238,2,4,0.21916947923452337,0
2239,7,7,0.20016273605575166,0
2240,7,10,0.2291852599505755,1
2241,4,9,0.2517698939002266,0
2242,6,1,0.14929791141823529,0
2243,6,8,0.22129267231072658,0
2244,8,4,0.16068349140870944,0
2245,4,4,0.19945579150776954,0
2246,2,5,0.22999798635871022,0
2247,6,9,0.2318718349789198,0
2248,4,8,0.2386371386472992,0
2249,4,3,0.18868117714017565,1
2250,3,8,0.25057564982851555,0
2251,9,1,0.12044901186237254,0
2252,8,3,0.14946202565557248,0
2253,7,8,0.21052096734750822,0
2254,2,7,0.24993389220873616,1
2255,7,3,0.1600322485568553,0
2256,2,4,0.22065689067744385,0
2257,7,9,0.219664817336551,0
2258,5,3,0.1776627427020537,0
2259,3,4,0.21045947152185351,0
2260,8,2,0.1417988627849376,0
2261,7,7,0.20132464409066367,0
2262,5,6,0.2087991903708223,0
2263,1,1,0.19955789882707772,0
2264,9,9,0.19817737350733514,1
2265,9,2,0.1283088765253695,0
2266,5,1,0.16037817808492116,0
2267,4,9,0.24931218961978538,0
2268,1,1,0.20012037608041122,0
2269,10,5,0.1507842693032376,0
2270,8,4,0.15967688934324598,0
2271,2,8,0.2596443314923739,1
2272,7,10,0.23099343265397262,0
2273,7,5,0.1786216927769787,0
2274,7,8,0.21038846559485588,0
2275,8,3,0.15112588226588083,0
2276,4,1,0.16993824937240726,0
2277,3,1,0.1816287538125684,0
2278,7,9,0.22064861372285716,0
2279,3,8,0.2523236929314023,1
2280,5,6,0.2089908264159475,1
2281,6,6,0.20056705104206365,0
2282,4,7,0.22798500200454205,0
2283,10,4,0.13816847481612077,0
2284,3,8,0.25070428549092955,0
2285,1,3,0.2184075034436214,0
2286,1,9,0.2806305914732079,1
2287,8,4,0.15835689548553636,0
2288,6,8,0.22004317772316462,0
2289,9,1,0.12031731582257968,0
2290,6,4,0.179771060489532,1
2291,4,9,0.24986429421478962,1
2292,1,4,0.2290562860586417,0
2293,6,4,0.17989092830268855,0
2294,5,1,0.15972853969541997,0
2295,10,2,0.12051756229413103,0
2296,6,2,0.1600198261574607,0
2297,10,1,0.11164927025350907,0
2298,10,6,0.16081903621601604,0
2299,7,10,0.2295279157593998,0
2300,7,9,0.21977796318267248,1
2301,6,3,0.17110869151343427,0
2302,8,6,0.18063406435185805,0
2303,1,8,0.27060200248913596,0
2304,7,4,0.1691713020517975,1
2305,9,5,0.1586744199562892,0
2306,9,5,0.15958313722505257,0
2307,1,2,0.21132751845577585,0
2308,9,2,0.1299394185834726,0
2309,1,8,0.2704924623265221,1
2310,10,1,0.10910939648760902,0
2311,10,4,0.13830169930840702,0
2312,7,1,0.1396257897596192,0
2313,2,3,0.21042154007276326,0
2314,6,5,0.1898145339223629,0
2315,3,5,0.21998377648284084,0
2316,8,9,0.2113365012524363,0
2317,1,2,0.20907385837241238,0
2318,10,5,0.15059218234211544,0
2319,3,6,0.23100917679973315,1
2320,7,8,0.2107118066465993,0
2321,9,4,0.14974045076627931,0
2322,7,8,0.21005917152971645,1
2323,3,8,0.2518591957793545,0
2324,9,4,0.1492578029161995,0
2325,1,10,0.28972870591158967,0
2326,2,1,0.19060577242479415,0
2327,4,2,0.18071915551295734,0
2328,3,10,0.26866610980894967,0
2329,6,1,0.14975758096649952,1
2330,9,8,0.18960571716668728,0
2331,2,8,0.25907290307034453,1
2332,1,2,0.2082115932486181,0
2333,1,7,0.26010752161580697,1
2334,4,10,0.2601515115178614,0
2335,7,5,0.1789015426698599,0
2336,10,6,0.16196497516792,1
2337,9,10,0.20865729196747013,0
2338,8,2,0.13995751799316977,1
